date,data_type,estimate_type,median_R_mean,median_R_highHPD,median_R_lowHPD
2020-12-17,Non-B117,Cori_slidingWindow,0.9791788713910069,1.433566419900748,0.5247913228812657
2020-12-18,Non-B117,Cori_slidingWindow,0.8937311302034975,1.3659284974090387,0.42153376299795636
2020-12-19,Non-B117,Cori_slidingWindow,0.8558543164636626,1.2784501609987984,0.43325847192852684
2020-12-20,Non-B117,Cori_slidingWindow,0.8507169195723564,1.1969400803956742,0.5044937587490387
2020-12-21,Non-B117,Cori_slidingWindow,0.8681553687252612,1.142705088026563,0.5936056494239594
2020-12-22,Non-B117,Cori_slidingWindow,0.9000738863412134,1.13821282572752,0.6619349469549071
2020-12-23,Non-B117,Cori_slidingWindow,0.9379149203643451,1.222555653773786,0.6532741869549041
2020-12-24,Non-B117,Cori_slidingWindow,0.9717573043123731,1.357361610870555,0.586152997754191
2020-12-25,Non-B117,Cori_slidingWindow,0.9922739899338515,1.4415171828514537,0.5430307970162495
2020-12-26,Non-B117,Cori_slidingWindow,0.9951159485484419,1.4327200285673398,0.5575118685295439
2020-12-27,Non-B117,Cori_slidingWindow,0.9821470089914891,1.364493999977767,0.5998000180052112
2020-12-28,Non-B117,Cori_slidingWindow,0.9579594479036405,1.2748562941627157,0.6410626016445653
2020-12-29,Non-B117,Cori_slidingWindow,0.9288925530044918,1.1947030875394589,0.6630820184695249
2020-12-30,Non-B117,Cori_slidingWindow,0.8992420401651896,1.2056269701845672,0.592857110145812
2020-12-31,Non-B117,Cori_slidingWindow,0.8687404862348733,1.4061307128796092,0.3313502595901373
2021-01-01,Non-B117,Cori_slidingWindow,0.8363121110531507,1.6105057440257409,0.06211847808056048
2021-01-02,Non-B117,Cori_slidingWindow,0.8047749523363412,1.4626639354691149,0.14688596920356756
2021-01-03,Non-B117,Cori_slidingWindow,0.7795669337981772,1.220790405121504,0.33834346247485036
2021-01-04,Non-B117,Cori_slidingWindow,0.7635584648685613,1.0677701071686898,0.4593468225684328
2021-01-05,Non-B117,Cori_slidingWindow,0.7555800632829911,1.0014699746548905,0.5096901519110917
2021-01-06,Non-B117,Cori_slidingWindow,0.7554375808291841,1.0045418003833644,0.5063333612750038
2021-01-07,Non-B117,Cori_slidingWindow,0.7630728184360779,1.151694537594674,0.3744510992774817
2021-01-08,Non-B117,Cori_slidingWindow,0.7772161904578002,1.5975356146831077,0
2021-01-09,Non-B117,Cori_slidingWindow,0.7951088727261881,1.7411326820081894,0
2021-01-10,Non-B117,Cori_slidingWindow,0.8143169720995433,1.446456020995818,0.18217792320326864
2021-01-11,Non-B117,Cori_slidingWindow,0.8341588168469163,1.2216634669342223,0.4466541667596101
2021-01-12,Non-B117,Cori_slidingWindow,0.8539187963958875,1.1277753187619997,0.5800622740297753
2021-01-13,Non-B117,Cori_slidingWindow,0.8718686616426142,1.1039861381505998,0.6397511851346287
2021-01-14,Non-B117,Cori_slidingWindow,0.8847472658933175,1.181008894174074,0.5884856376125611
2021-01-15,Non-B117,Cori_slidingWindow,0.8904186397324327,1.8360595328542297,0
2021-01-16,Non-B117,Cori_slidingWindow,0.8901659433709622,2.4555901012914276,0
2021-01-17,Non-B117,Cori_slidingWindow,0.8869033063442967,1.9162096656009928,0
2021-01-18,Non-B117,Cori_slidingWindow,0.8819533155644288,1.381996138931914,0.38191049219694373
2021-01-19,Non-B117,Cori_slidingWindow,0.8750171105249521,1.1590244346319034,0.5910097864180008
2021-01-20,Non-B117,Cori_slidingWindow,0.8672866637071294,1.1182527260576194,0.6163206013566394
2021-01-21,Non-B117,Cori_slidingWindow,0.8610055475983783,1.2387045633167604,0.4833065318799963
2021-01-22,Non-B117,Cori_slidingWindow,0.856856455069424,1.699890152838723,0.013822757300124944
2021-01-23,Non-B117,Cori_slidingWindow,0.8530323815696221,1.898328121737786,0
2021-01-24,Non-B117,Cori_slidingWindow,0.8483085789909428,1.5082105542426052,0.18840660373928042
2021-01-25,Non-B117,Cori_slidingWindow,0.843823203019438,1.2095940825841898,0.4780523234546863
2021-01-26,Non-B117,Cori_slidingWindow,0.8407230062379891,1.0924170238489903,0.5890289886269879
2021-01-27,Non-B117,Cori_slidingWindow,0.8386084365436891,1.0979621064574274,0.5792547666299508
2021-01-28,Non-B117,Cori_slidingWindow,0.8355670912579394,1.2745036951477955,0.3966304873680832
2021-01-29,Non-B117,Cori_slidingWindow,0.8298416282411383,1.7866377871945356,0
2021-01-30,Non-B117,Cori_slidingWindow,0.8204712495229353,1.8829487292164537,0
2021-01-31,Non-B117,Cori_slidingWindow,0.8088667104806805,1.4575517485282954,0.16018167243306558
2021-02-01,Non-B117,Cori_slidingWindow,0.797334892770748,1.1582461407057192,0.43642364483577667
2021-02-02,Non-B117,Cori_slidingWindow,0.7872138524366453,1.0403649386985185,0.5340627661747721
2021-02-03,Non-B117,Cori_slidingWindow,0.7783939665096364,1.0274216845275335,0.5293662484917393
2021-02-04,Non-B117,Cori_slidingWindow,0.7717469040608964,1.0863373726141865,0.45715643550760626
2021-02-05,Non-B117,Cori_slidingWindow,0.7687975396246358,1.2439091556391773,0.2936859236100944
2021-02-06,Non-B117,Cori_slidingWindow,0.768165293146547,1.4900620009033205,0.04626858538977363
2021-02-07,Non-B117,Cori_slidingWindow,0.7673344401124559,1.4224794018867257,0.11218947833818593
2021-02-08,Non-B117,Cori_slidingWindow,0.7666357286621855,1.1994565245737827,0.3338149327505884
2021-02-09,Non-B117,Cori_slidingWindow,0.7695555963839305,1.0872292207981775,0.4518819719696833
2021-02-10,Non-B117,Cori_slidingWindow,0.7772210774225375,1.0743700663611806,0.4800720884838945
2021-02-11,Non-B117,Cori_slidingWindow,0.7863671861774735,1.137620300089785,0.4351140722651619
2021-02-12,Non-B117,Cori_slidingWindow,0.7946859505617743,1.4884670764692498,0.10090482465429873
2021-02-13,Non-B117,Cori_slidingWindow,0.8053575124001718,1.9136116926763553,0
2021-02-14,Non-B117,Cori_slidingWindow,0.8234969043905922,1.6421894041223943,0.004804404658790062
2021-02-15,Non-B117,Cori_slidingWindow,0.848928481143339,1.2766410266262624,0.42121593566041554
2021-02-16,Non-B117,Cori_slidingWindow,0.8774562598655409,1.1485523450863901,0.6063601746446916
2021-02-17,Non-B117,Cori_slidingWindow,0.9058026854030872,1.1664103961874432,0.6451949746187311
2021-02-18,Non-B117,Cori_slidingWindow,0.9319807365189976,1.2490788148434837,0.6148826581945114
2021-02-19,Non-B117,Cori_slidingWindow,0.9539319546196727,1.9524694490530385,0
2021-02-20,Non-B117,Cori_slidingWindow,0.969331355105205,2.8317543463783768,0
2021-02-21,Non-B117,Cori_slidingWindow,0.9776819457609714,2.2192775082355887,0
2021-02-22,Non-B117,Cori_slidingWindow,0.979838931509903,1.5705266195873033,0.38915124343250274
2021-02-23,Non-B117,Cori_slidingWindow,0.9764419010106742,1.3334043695781634,0.6194794324431849
2020-12-15,Non-B117,Cori_step,1.151928911214653,1.254545719918153,1.049312102511153
2020-12-16,Non-B117,Cori_step,1.151928911214653,1.254545719918153,1.049312102511153
2020-12-17,Non-B117,Cori_step,1.151928911214653,1.254545719918153,1.049312102511153
2020-12-18,Non-B117,Cori_step,1.151928911214653,1.254545719918153,1.049312102511153
2020-12-19,Non-B117,Cori_step,1.151928911214653,1.254545719918153,1.049312102511153
2020-12-20,Non-B117,Cori_step,1.151928911214653,1.254545719918153,1.049312102511153
2020-12-21,Non-B117,Cori_step,1.151928911214653,1.254545719918153,1.049312102511153
2020-12-22,Non-B117,Cori_step,1.151928911214653,1.254545719918153,1.049312102511153
2020-12-23,Non-B117,Cori_step,1.151928911214653,1.254545719918153,1.049312102511153
2020-12-24,Non-B117,Cori_step,1.151928911214653,1.254545719918153,1.049312102511153
2020-12-25,Non-B117,Cori_step,1.151928911214653,1.254545719918153,1.049312102511153
2020-12-26,Non-B117,Cori_step,1.151928911214653,1.254545719918153,1.049312102511153
2020-12-27,Non-B117,Cori_step,1.151928911214653,1.254545719918153,1.049312102511153
2020-12-28,Non-B117,Cori_step,1.151928911214653,1.254545719918153,1.049312102511153
2020-12-29,Non-B117,Cori_step,1.151928911214653,1.254545719918153,1.049312102511153
2020-12-30,Non-B117,Cori_step,1.151928911214653,1.254545719918153,1.049312102511153
2020-12-31,Non-B117,Cori_step,1.151928911214653,1.254545719918153,1.049312102511153
2021-01-01,Non-B117,Cori_step,0.8129191966918534,0.9628605601768897,0.6629778332068171
2021-01-02,Non-B117,Cori_step,0.8129191966918534,0.9628605601768897,0.6629778332068171
2021-01-03,Non-B117,Cori_step,0.8129191966918534,0.9628605601768897,0.6629778332068171
