date,data_type,estimate_type,median_R_mean,median_R_highHPD,median_R_lowHPD
2020-12-15,Non-B117,Cori_step,1.1475676481999906,1.2456209660874116,1.0495143303125696
2020-12-16,Non-B117,Cori_step,1.1475676481999906,1.2456209660874116,1.0495143303125696
2020-12-17,Non-B117,Cori_step,1.1475676481999906,1.2456209660874116,1.0495143303125696
2020-12-18,Non-B117,Cori_step,1.1475676481999906,1.2456209660874116,1.0495143303125696
2020-12-19,Non-B117,Cori_step,1.1475676481999906,1.2456209660874116,1.0495143303125696
2020-12-20,Non-B117,Cori_step,1.1475676481999906,1.2456209660874116,1.0495143303125696
2020-12-21,Non-B117,Cori_step,1.1475676481999906,1.2456209660874116,1.0495143303125696
2020-12-22,Non-B117,Cori_step,1.1475676481999906,1.2456209660874116,1.0495143303125696
2020-12-23,Non-B117,Cori_step,1.1475676481999906,1.2456209660874116,1.0495143303125696
2020-12-24,Non-B117,Cori_step,1.1475676481999906,1.2456209660874116,1.0495143303125696
2020-12-25,Non-B117,Cori_step,1.1475676481999906,1.2456209660874116,1.0495143303125696
2020-12-26,Non-B117,Cori_step,1.1475676481999906,1.2456209660874116,1.0495143303125696
2020-12-27,Non-B117,Cori_step,1.1475676481999906,1.2456209660874116,1.0495143303125696
2020-12-28,Non-B117,Cori_step,1.1475676481999906,1.2456209660874116,1.0495143303125696
2020-12-29,Non-B117,Cori_step,1.1475676481999906,1.2456209660874116,1.0495143303125696
2020-12-30,Non-B117,Cori_step,1.1475676481999906,1.2456209660874116,1.0495143303125696
2020-12-31,Non-B117,Cori_step,1.1475676481999906,1.2456209660874116,1.0495143303125696
2021-01-01,Non-B117,Cori_step,0.8259931696965815,0.9933892709804422,0.6585970684127209
2021-01-02,Non-B117,Cori_step,0.8259931696965815,0.9933892709804422,0.6585970684127209
2021-01-03,Non-B117,Cori_step,0.8259931696965815,0.9933892709804422,0.6585970684127209
2021-01-04,Non-B117,Cori_step,0.8259931696965815,0.9933892709804422,0.6585970684127209
2021-01-05,Non-B117,Cori_step,0.8259931696965815,0.9933892709804422,0.6585970684127209
2021-01-06,Non-B117,Cori_step,0.8259931696965815,0.9933892709804422,0.6585970684127209
2021-01-07,Non-B117,Cori_step,0.8259931696965815,0.9933892709804422,0.6585970684127209
2021-01-08,Non-B117,Cori_step,0.8259931696965815,0.9933892709804422,0.6585970684127209
2021-01-09,Non-B117,Cori_step,0.8259931696965815,0.9933892709804422,0.6585970684127209
2021-01-10,Non-B117,Cori_step,0.8259931696965815,0.9933892709804422,0.6585970684127209
2021-01-11,Non-B117,Cori_step,0.8259931696965815,0.9933892709804422,0.6585970684127209
2021-01-12,Non-B117,Cori_step,0.8259931696965815,0.9933892709804422,0.6585970684127209
2021-01-13,Non-B117,Cori_step,0.8259931696965815,0.9933892709804422,0.6585970684127209
2021-01-14,Non-B117,Cori_step,0.8259931696965815,0.9933892709804422,0.6585970684127209
2021-01-15,Non-B117,Cori_step,0.8259931696965815,0.9933892709804422,0.6585970684127209
2021-01-16,Non-B117,Cori_step,0.8259931696965815,0.9933892709804422,0.6585970684127209
2021-01-17,Non-B117,Cori_step,0.8259931696965815,0.9933892709804422,0.6585970684127209
2021-01-18,Non-B117,Cori_step,0.8009028265490122,0.9169178765374945,0.68488777656053
2021-01-19,Non-B117,Cori_step,0.8009028265490122,0.9169178765374945,0.68488777656053
2021-01-20,Non-B117,Cori_step,0.8009028265490122,0.9169178765374945,0.68488777656053
2021-01-21,Non-B117,Cori_step,0.8009028265490122,0.9169178765374945,0.68488777656053
2021-01-22,Non-B117,Cori_step,0.8009028265490122,0.9169178765374945,0.68488777656053
2021-01-23,Non-B117,Cori_step,0.8009028265490122,0.9169178765374945,0.68488777656053
2021-01-24,Non-B117,Cori_step,0.8009028265490122,0.9169178765374945,0.68488777656053
2021-01-25,Non-B117,Cori_step,0.8009028265490122,0.9169178765374945,0.68488777656053
2021-01-26,Non-B117,Cori_step,0.8009028265490122,0.9169178765374945,0.68488777656053
2021-01-27,Non-B117,Cori_step,0.8009028265490122,0.9169178765374945,0.68488777656053
2021-01-28,Non-B117,Cori_step,0.8009028265490122,0.9169178765374945,0.68488777656053
2021-01-29,Non-B117,Cori_step,0.8009028265490122,0.9169178765374945,0.68488777656053
2021-01-30,Non-B117,Cori_step,0.8009028265490122,0.9169178765374945,0.68488777656053
2021-01-31,Non-B117,Cori_step,0.8009028265490122,0.9169178765374945,0.68488777656053
2021-02-01,Non-B117,Cori_step,0.8009028265490122,0.9169178765374945,0.68488777656053
2021-02-02,Non-B117,Cori_step,0.8009028265490122,0.9169178765374945,0.68488777656053
2021-02-03,Non-B117,Cori_step,0.8009028265490122,0.9169178765374945,0.68488777656053
2021-02-04,Non-B117,Cori_step,0.8009028265490122,0.9169178765374945,0.68488777656053
2021-02-05,Non-B117,Cori_step,0.8009028265490122,0.9169178765374945,0.68488777656053
2021-02-06,Non-B117,Cori_step,0.8009028265490122,0.9169178765374945,0.68488777656053
2021-02-07,Non-B117,Cori_step,0.8009028265490122,0.9169178765374945,0.68488777656053
