date,data_type,sd,value
2021-01-30,B117,120.16918717046052,471.6882136989216
2021-01-30,Non-B117,402.48394983705595,843.9784341261249
2021-01-31,B117,126.33985258825444,480.44560040118154
2021-01-31,Non-B117,435.2274205834619,801.3603472901617
2021-02-01,B117,131.08537280081404,489.56332249236226
2021-02-01,Non-B117,425.41460368704514,760.6342837174916
2021-02-02,B117,134.29064031834477,501.2731757534528
2021-02-02,Non-B117,353.8851225727938,719.1221996389115
2021-02-03,B117,130.18138648255837,523.5686835522243
2021-02-03,Non-B117,253.4623145844718,677.3596650101092
2021-02-04,B117,128.00831987491088,550.0550001917522
2021-02-04,Non-B117,192.434599618375,640.7007831268436
2021-02-05,B117,134.05577010600578,577.8901751592172
2021-02-05,Non-B117,176.59912488265428,609.6540979773453
2021-02-06,B117,148.22865938625893,612.7236029147444
