date,data_type,estimate_type,median_R_mean,median_R_highHPD,median_R_lowHPD
2020-12-17,Non-B117,Cori_slidingWindow,0.9722332061597871,1.3094725276549941,0.6349938846645802
2020-12-18,Non-B117,Cori_slidingWindow,0.8843078918643021,1.258926136784647,0.5096896469439575
2020-12-19,Non-B117,Cori_slidingWindow,0.8450497465368603,1.201169457932868,0.4889300351408525
2020-12-20,Non-B117,Cori_slidingWindow,0.8400190820534449,1.1536848429676332,0.5263533211392566
2020-12-21,Non-B117,Cori_slidingWindow,0.8587051661682454,1.1262582731944883,0.5911520591420025
2020-12-22,Non-B117,Cori_slidingWindow,0.8930417637175108,1.1287269414021954,0.6573565860328261
2020-12-23,Non-B117,Cori_slidingWindow,0.9341272603944996,1.1752879874892996,0.6929665332996995
2020-12-24,Non-B117,Cori_slidingWindow,0.9714983343184314,1.2682611728885687,0.674735495748294
2020-12-25,Non-B117,Cori_slidingWindow,0.9950854824807701,1.3749129637587947,0.6152580012027455
2020-12-26,Non-B117,Cori_slidingWindow,0.9998379680935533,1.4387442358016256,0.560931700385481
2020-12-27,Non-B117,Cori_slidingWindow,0.9876012177155514,1.4277068759581582,0.5474955594729447
2020-12-28,Non-B117,Cori_slidingWindow,0.9637705483518542,1.3496725941181607,0.5778685025855477
2020-12-29,Non-B117,Cori_slidingWindow,0.9331548889294153,1.2346195312255734,0.6316902466332572
2020-12-30,Non-B117,Cori_slidingWindow,0.9000586637953957,1.1470748766179781,0.6530424509728131
2020-12-31,Non-B117,Cori_slidingWindow,0.8675889399317546,1.4173705793886173,0.3178073004748918
2021-01-01,Non-B117,Cori_slidingWindow,0.8365533454132218,1.8750505121133938,0
2021-01-02,Non-B117,Cori_slidingWindow,0.8071732326603616,1.736816710213731,0
2021-01-03,Non-B117,Cori_slidingWindow,0.7814885139958713,1.3463448582548676,0.21663216973687494
2021-01-04,Non-B117,Cori_slidingWindow,0.7632310549646905,1.0992924070691026,0.4271697028602784
2021-01-05,Non-B117,Cori_slidingWindow,0.7542869992871346,1.0078532235805313,0.5007207749937379
2021-01-06,Non-B117,Cori_slidingWindow,0.7538528480904849,1.0126325430923868,0.49507315308858296
2021-01-07,Non-B117,Cori_slidingWindow,0.761464549428502,1.1095464236206847,0.41338267523631933
2021-01-08,Non-B117,Cori_slidingWindow,0.7757301926450921,1.373034557739505,0.17842582755067937
2021-01-09,Non-B117,Cori_slidingWindow,0.7940283479240768,1.5045340432772112,0.08352265257094238
2021-01-10,Non-B117,Cori_slidingWindow,0.814046157269991,1.3556071839491737,0.27248513059080814
2021-01-11,Non-B117,Cori_slidingWindow,0.8345062478515954,1.2258345163049849,0.4431779793982059
2021-01-12,Non-B117,Cori_slidingWindow,0.8539190294706569,1.1582484499970063,0.5495896089443074
2021-01-13,Non-B117,Cori_slidingWindow,0.8712567921715546,1.1522731290679644,0.5902404552751448
2021-01-14,Non-B117,Cori_slidingWindow,0.8842497706134117,1.2995080585123993,0.46899148271442426
2021-01-15,Non-B117,Cori_slidingWindow,0.8908015933895419,1.727257060733932,0.05434612604515188
2021-01-16,Non-B117,Cori_slidingWindow,0.8910184950303917,2.0250868542209224,0
2021-01-17,Non-B117,Cori_slidingWindow,0.8875196140939272,1.7084372688373637,0.06660195935049074
2021-01-18,Non-B117,Cori_slidingWindow,0.8816546098118997,1.3673022319030064,0.396006987720793
2021-01-19,Non-B117,Cori_slidingWindow,0.8745627704000167,1.1830269417699726,0.5660985990300608
2021-01-20,Non-B117,Cori_slidingWindow,0.8681076439812778,1.116059756210579,0.6201555317519767
2021-01-21,Non-B117,Cori_slidingWindow,0.8630995159157744,1.2047049858013796,0.5214940460301691
2021-01-22,Non-B117,Cori_slidingWindow,0.8582336188427259,1.5457737624357728,0.17069347524967882
2021-01-23,Non-B117,Cori_slidingWindow,0.8524356006562682,1.78217254817094,0
2021-01-24,Non-B117,Cori_slidingWindow,0.8472114572547241,1.496699085096249,0.19772382941319933
2021-01-25,Non-B117,Cori_slidingWindow,0.8433528313743305,1.2311160371696963,0.45558962557896476
2021-01-26,Non-B117,Cori_slidingWindow,0.8405569763144358,1.1172631334960685,0.5638508191328031
2021-01-27,Non-B117,Cori_slidingWindow,0.8376741964543679,1.0890165282730473,0.5863318646356885
2021-01-28,Non-B117,Cori_slidingWindow,0.833933668969421,1.2175949046475,0.45027243329134187
2021-01-29,Non-B117,Cori_slidingWindow,0.8278022585559909,1.6891523012551053,0
2021-01-30,Non-B117,Cori_slidingWindow,0.8183803524319659,1.7930274078852002,0
2021-01-31,Non-B117,Cori_slidingWindow,0.8062958940478754,1.451301675602509,0.16129011249324166
2021-02-01,Non-B117,Cori_slidingWindow,0.7943036341400858,1.2052002482705622,0.3834070200096094
2021-02-02,Non-B117,Cori_slidingWindow,0.7847755093622166,1.0863016689047305,0.4832493498197027
2021-02-03,Non-B117,Cori_slidingWindow,0.777953163025223,1.032888768677505,0.5230175573729411
2021-02-04,Non-B117,Cori_slidingWindow,0.7739245343321611,1.0762065387241853,0.471642529940137
2021-02-05,Non-B117,Cori_slidingWindow,0.7734666946496931,1.573515615429615,0
2021-02-06,Non-B117,Cori_slidingWindow,0.7765916106848166,2.204045111594768,0
2021-02-07,Non-B117,Cori_slidingWindow,0.7811908776453729,1.8148899411970247,0
2021-02-08,Non-B117,Cori_slidingWindow,0.7849423706843837,1.2956036305687149,0.27428111080005246
2021-02-09,Non-B117,Cori_slidingWindow,0.7860719347775157,1.0827706833090547,0.48937318624597675
2021-02-10,Non-B117,Cori_slidingWindow,0.7830310092562469,1.0439044236692832,0.5221575948432106
2021-02-11,Non-B117,Cori_slidingWindow,0.7743121938788635,1.0688873373201204,0.4797370504376067
2021-02-12,Non-B117,Cori_slidingWindow,0.7598350134835561,1.148201767004426,0.37146825996268606
2021-02-13,Non-B117,Cori_slidingWindow,0.7395926619121997,1.0904930336090954,0.38869229021530394
2020-12-15,Non-B117,Cori_step,1.1514850448311047,1.2635671018156758,1.0394029878465336
2020-12-16,Non-B117,Cori_step,1.1514850448311047,1.2635671018156758,1.0394029878465336
2020-12-17,Non-B117,Cori_step,1.1514850448311047,1.2635671018156758,1.0394029878465336
2020-12-18,Non-B117,Cori_step,1.1514850448311047,1.2635671018156758,1.0394029878465336
2020-12-19,Non-B117,Cori_step,1.1514850448311047,1.2635671018156758,1.0394029878465336
2020-12-20,Non-B117,Cori_step,1.1514850448311047,1.2635671018156758,1.0394029878465336
2020-12-21,Non-B117,Cori_step,1.1514850448311047,1.2635671018156758,1.0394029878465336
2020-12-22,Non-B117,Cori_step,1.1514850448311047,1.2635671018156758,1.0394029878465336
2020-12-23,Non-B117,Cori_step,1.1514850448311047,1.2635671018156758,1.0394029878465336
2020-12-24,Non-B117,Cori_step,1.1514850448311047,1.2635671018156758,1.0394029878465336
2020-12-25,Non-B117,Cori_step,1.1514850448311047,1.2635671018156758,1.0394029878465336
2020-12-26,Non-B117,Cori_step,1.1514850448311047,1.2635671018156758,1.0394029878465336
2020-12-27,Non-B117,Cori_step,1.1514850448311047,1.2635671018156758,1.0394029878465336
2020-12-28,Non-B117,Cori_step,1.1514850448311047,1.2635671018156758,1.0394029878465336
2020-12-29,Non-B117,Cori_step,1.1514850448311047,1.2635671018156758,1.0394029878465336
2020-12-30,Non-B117,Cori_step,1.1514850448311047,1.2635671018156758,1.0394029878465336
2020-12-31,Non-B117,Cori_step,1.1514850448311047,1.2635671018156758,1.0394029878465336
2021-01-01,Non-B117,Cori_step,0.812917867866493,0.9890714766486888,0.6367642590842972
2021-01-02,Non-B117,Cori_step,0.812917867866493,0.9890714766486888,0.6367642590842972
2021-01-03,Non-B117,Cori_step,0.812917867866493,0.9890714766486888,0.6367642590842972
2021-01-04,Non-B117,Cori_step,0.812917867866493,0.9890714766486888,0.6367642590842972
2021-01-05,Non-B117,Cori_step,0.812917867866493,0.9890714766486888,0.6367642590842972
2021-01-06,Non-B117,Cori_step,0.812917867866493,0.9890714766486888,0.6367642590842972
2021-01-07,Non-B117,Cori_step,0.812917867866493,0.9890714766486888,0.6367642590842972
2021-01-08,Non-B117,Cori_step,0.812917867866493,0.9890714766486888,0.6367642590842972
2021-01-09,Non-B117,Cori_step,0.812917867866493,0.9890714766486888,0.6367642590842972
2021-01-10,Non-B117,Cori_step,0.812917867866493,0.9890714766486888,0.6367642590842972
2021-01-11,Non-B117,Cori_step,0.812917867866493,0.9890714766486888,0.6367642590842972
2021-01-12,Non-B117,Cori_step,0.812917867866493,0.9890714766486888,0.6367642590842972
2021-01-13,Non-B117,Cori_step,0.812917867866493,0.9890714766486888,0.6367642590842972
2021-01-14,Non-B117,Cori_step,0.812917867866493,0.9890714766486888,0.6367642590842972
2021-01-15,Non-B117,Cori_step,0.812917867866493,0.9890714766486888,0.6367642590842972
2021-01-16,Non-B117,Cori_step,0.812917867866493,0.9890714766486888,0.6367642590842972
2021-01-17,Non-B117,Cori_step,0.812917867866493,0.9890714766486888,0.6367642590842972
2021-01-18,Non-B117,Cori_step,0.818599029720722,0.9317147508251638,0.7054833086162802
2021-01-19,Non-B117,Cori_step,0.818599029720722,0.9317147508251638,0.7054833086162802
2021-01-20,Non-B117,Cori_step,0.818599029720722,0.9317147508251638,0.7054833086162802
2021-01-21,Non-B117,Cori_step,0.818599029720722,0.9317147508251638,0.7054833086162802
2021-01-22,Non-B117,Cori_step,0.818599029720722,0.9317147508251638,0.7054833086162802
2021-01-23,Non-B117,Cori_step,0.818599029720722,0.9317147508251638,0.7054833086162802
2021-01-24,Non-B117,Cori_step,0.818599029720722,0.9317147508251638,0.7054833086162802
2021-01-25,Non-B117,Cori_step,0.818599029720722,0.9317147508251638,0.7054833086162802
2021-01-26,Non-B117,Cori_step,0.818599029720722,0.9317147508251638,0.7054833086162802
2021-01-27,Non-B117,Cori_step,0.818599029720722,0.9317147508251638,0.7054833086162802
2021-01-28,Non-B117,Cori_step,0.818599029720722,0.9317147508251638,0.7054833086162802
2021-01-29,Non-B117,Cori_step,0.818599029720722,0.9317147508251638,0.7054833086162802
2021-01-30,Non-B117,Cori_step,0.818599029720722,0.9317147508251638,0.7054833086162802
2021-01-31,Non-B117,Cori_step,0.818599029720722,0.9317147508251638,0.7054833086162802
2021-02-01,Non-B117,Cori_step,0.818599029720722,0.9317147508251638,0.7054833086162802
2021-02-02,Non-B117,Cori_step,0.818599029720722,0.9317147508251638,0.7054833086162802
2021-02-03,Non-B117,Cori_step,0.818599029720722,0.9317147508251638,0.7054833086162802
2021-02-04,Non-B117,Cori_step,0.818599029720722,0.9317147508251638,0.7054833086162802
2021-02-05,Non-B117,Cori_step,0.818599029720722,0.9317147508251638,0.7054833086162802
2021-02-06,Non-B117,Cori_step,0.818599029720722,0.9317147508251638,0.7054833086162802
2021-02-07,Non-B117,Cori_step,0.818599029720722,0.9317147508251638,0.7054833086162802
2021-02-08,Non-B117,Cori_step,0.818599029720722,0.9317147508251638,0.7054833086162802
2021-02-09,Non-B117,Cori_step,0.818599029720722,0.9317147508251638,0.7054833086162802
2021-02-10,Non-B117,Cori_step,0.818599029720722,0.9317147508251638,0.7054833086162802
2021-02-11,Non-B117,Cori_step,0.818599029720722,0.9317147508251638,0.7054833086162802
2021-02-12,Non-B117,Cori_step,0.818599029720722,0.9317147508251638,0.7054833086162802
2021-02-13,Non-B117,Cori_step,0.818599029720722,0.9317147508251638,0.7054833086162802
2020-12-22,B117,Cori_slidingWindow,1.904254001272726,2.4036683254565196,1.4623036973704413
2020-12-23,B117,Cori_slidingWindow,1.802360034419676,2.3771153438627137,1.2276047249766382
